station,catchment,zone,sample_date,year,month,season,ec_us_cm,total_n_mg_l,nox_n_mg_l,total_p_mg_l,reactive_p_mg_l,tss_mg_l,turbidity_ntu,do_sat_pct,ph,risk_score,high_concern,turbidity_ntu_bad,tss_mg_l_bad,total_n_mg_l_bad,total_p_mg_l_bad,do_sat_pct_bad,next_month_high_concern
MACLEAY RIVER AT TURNERS FLAT,Macleay,North Coast,2020-11-10 09:11:00,2020,11,spring,182.2,0.3,0.01,0.01,0.01,8.0,3.88,103.7,8.33,0,0.0,0,0,0,0,0,0.0
TOWAMBA RIVER AT TOWAMBA VILLAGE,Towamba,South coast,2020-11-10 09:59:00,2020,11,spring,162.3,,,,,,0.86,97.5,7.54,0,0.0,0,0,0,0,0,0.0
HASTINGS RIVER AT KOOREE ISLAND ROAD,Hastings,Lower North Coast,2020-11-10 10:59:00,2020,11,spring,124.2,0.1,0.01,0.01,0.01,5.0,2.31,101.8,7.53,0,0.0,0,0,0,0,0,0.0
LITTLE PLAINS RIVER AT WELLESLEY (ROWES),Snowy,South Coast,2020-11-10 11:42:00,2020,11,spring,64.7,,,,,,2.49,98.4,7.3,0,0.0,0,0,0,0,0,0.0
CLYDE RIVER AT BROOMAN,Clyde,South Coast,2020-11-11 08:21:00,2020,11,spring,106.2,,,,,,0.88,93.5,6.57,0,0.0,0,0,0,0,0,0.0
DEUA RIVER AT RIVERVIEW,Moruya,South Coast,2020-11-11 10:24:00,2020,11,spring,113.1,,,,,,4.44,93.3,7.18,0,0.0,0,0,0,0,0,0.0
TUROSS RIVER AT NERRIGUNDAH MOUNTAIN RD BRIDGE,Tuross,South coast,2020-11-11 11:42:00,2020,11,spring,103.3,,,,,,11.36,94.5,7.07,0,0.0,0,0,0,0,0,0.0
BEMBOKE RIVER AT POLACKS FLAT ROAD,Bega,South coast,2020-11-11 14:17:00,2020,11,spring,,,,,,,4.22,104.1,8.31,0,0.0,0,0,0,0,0,0.0
BROGO RIVER AT ANGLEDALE,Bega,South Coast,2020-11-11 15:03:00,2020,11,spring,99.9,,,,,,2.26,92.8,7.12,0,0.0,0,0,0,0,0,1.0
HUNTER RIVER AT LUSKINTYRE,Hunter,Hunter,2020-11-17 08:15:00,2020,11,spring,561.0,0.7,0.01,0.17,0.03,69.0,45.9,88.2,8.0,3,1.0,1,1,0,1,0,1.0
HUNTER RIVER AT SINGLETON,Hunter,Hunter,2020-11-17 09:11:00,2020,11,spring,605.0,0.6,0.01,0.16,0.02,69.0,59.4,88.0,7.99,3,1.0,1,1,0,1,0,0.0
WOLLOMBI BROOK AT WARKWRTH,Hunter,Hunter,2020-11-17 09:47:00,2020,11,spring,425.6,0.4,0.01,0.02,0.01,8.0,4.1,70.8,7.12,1,0.0,0,0,0,0,1,1.0
HUNTER RIVER AT MOSES CROSSING,Hunter,Hunter,2020-11-17 10:08:00,2020,11,spring,538.0,1.1,0.24,0.25,0.05,130.0,142.0,81.0,7.84,4,1.0,1,1,1,1,0,1.0
GOULBURN RIVER AT SANDY HOLLOW,Hunter,Hunter,2020-11-17 10:59:00,2020,11,spring,573.0,0.7,0.06,0.18,0.05,71.0,57.5,95.4,8.12,3,1.0,1,1,0,1,0,1.0
HUNTER RIVER AT MUSWELLBROOK,Hunter,Hunter,2020-11-17 11:59:00,2020,11,spring,685.0,1.4,0.66,0.15,0.07,22.0,12.9,67.8,7.69,3,1.0,0,0,1,1,1,0.0
HUNTER RIVER AT MOONAN FLAT,Hunter,Hunter,2020-11-17 13:49:00,2020,11,spring,185.9,0.2,0.01,0.02,0.04,10.0,4.1,111.1,8.57,0,0.0,0,0,0,0,0,0.0
BARNARD RIVER AT MACKAY,Manning,Lower North Coast,2020-11-17 15:55:00,2020,11,spring,231.4,0.2,0.01,0.01,0.03,5.0,2.7,109.4,8.39,0,0.0,0,0,0,0,0,0.0
CLARENCE RIVER AT PADDYS FLAT,Clarence,North Coast,2020-11-17 17:02:00,2020,11,spring,213.9,0.4,0.01,0.02,0.01,5.0,2.03,145.3,9.38,0,0.0,0,0,0,0,0,0.0
RICHMOND RIVER AT WIANGAREE,Richmond,Far North Coast,2020-11-18 08:02:00,2020,11,spring,205.8,0.2,0.01,0.13,0.06,12.0,11.6,77.3,7.75,1,0.0,0,0,0,1,0,0.0
MANNING RIVER AT KILLAWARRA,Manning,Lower North Coast,2020-11-18 08:22:00,2020,11,spring,115.2,0.2,0.01,0.01,0.01,5.0,1.8,85.3,7.44,0,0.0,0,0,0,0,0,0.0
WALLAMBA RIVER AT DARGAVILLE ROAD CROSSING,Karuah,Lower North Coast,2020-11-18 09:23:00,2020,11,spring,839.0,0.5,0.01,0.01,0.02,5.0,2.7,71.1,7.47,1,0.0,0,0,0,0,1,0.0
OXLEY RIVER AT UPSTREAM EUNGELLA (MCKENZIES BRIDGE),Tweed,Far North Coast,2020-11-18 09:58:00,2020,11,spring,202.2,0.2,0.03,0.08,0.03,5.0,2.4,75.7,7.39,0,0.0,0,0,0,0,0,0.0
KARUAH RIVER AT BOORAL,Karuah,Lower North Coast,2020-11-18 11:00:00,2020,11,spring,202.7,0.4,0.01,0.02,0.02,6.0,2.9,75.4,7.21,0,0.0,0,0,0,0,0,0.0
CLARENCE RIVER AT LILYDALE BRIDGE,Clarence,North Coast,2020-11-18 14:25:00,2020,11,spring,97.6,0.2,0.01,0.03,0.01,5.0,1.93,130.4,9.01,0,0.0,0,0,0,0,0,1.0
RICHMOND RIVER AT CASINO,Richmond,Far North Coast,2020-11-18 16:27:00,2020,11,spring,378.6,1.1,0.04,0.14,0.06,12.0,11.2,51.1,8.46,3,1.0,0,0,1,1,1,0.0
NYMBOIDA RIVER AT NYMBOIDA,Clarence,North Coast,2020-11-19 09:41:00,2020,11,spring,60.0,0.1,0.01,0.03,0.01,5.0,1.4,89.9,7.33,0,0.0,0,0,0,0,0,0.0
TOWAMBA RIVER AT TOWAMBA VILLAGE,Towamba,South coast,2020-12-01 07:17:00,2020,12,summer,186.7,0.2,0.01,0.01,0.01,5.0,0.48,81.8,7.46,0,0.0,0,0,0,0,0,0.0
LITTLE PLAINS RIVER AT WELLESLEY (ROWES),Snowy,South Coast,2020-12-01 10:03:00,2020,12,summer,62.5,0.3,0.01,0.05,0.01,5.0,2.64,86.3,7.19,0,0.0,0,0,0,0,0,0.0
CLYDE RIVER AT BROOMAN,Clyde,South Coast,2020-12-02 07:29:00,2020,12,summer,124.9,0.3,0.1,0.01,0.01,5.0,0.77,78.6,6.59,0,0.0,0,0,0,0,0,0.0
DEUA RIVER AT RIVERVIEW,Moruya,South Coast,2020-12-02 09:22:00,2020,12,summer,128.0,0.1,0.02,0.01,0.01,5.0,0.32,89.6,7.26,0,0.0,0,0,0,0,0,0.0
TUROSS RIVER AT NERRIGUNDAH MOUNTAIN RD BRIDGE,Tuross,South coast,2020-12-02 10:56:00,2020,12,summer,105.5,0.2,0.1,0.01,0.01,5.0,1.0,96.2,7.38,0,0.0,0,0,0,0,0,0.0
BROGO RIVER AT ANGLEDALE,Bega,South Coast,2020-12-02 12:35:00,2020,12,summer,112.6,0.2,0.01,0.02,0.01,5.0,0.5,99.3,7.42,0,0.0,0,0,0,0,0,0.0
BEMBOKE RIVER AT POLACKS FLAT ROAD,Bega,South coast,2020-12-02 13:24:00,2020,12,summer,100.4,0.3,0.1,0.02,0.01,5.0,1.6,104.5,8.14,0,0.0,0,0,0,0,0,1.0
BELLINGER RIVER AT BELLINGEN,Bellinger,North Coast,2020-12-15 08:09:00,2020,12,summer,40.6,0.8,0.31,0.07,0.01,66.0,56.5,91.5,6.72,2,1.0,1,1,0,0,0,1.0
MACLEAY RIVER AT TURNERS FLAT,Macleay,North Coast,2020-12-15 12:15:00,2020,12,summer,118.4,1.2,0.24,0.13,0.01,184.0,144.0,81.4,7.01,4,1.0,1,1,1,1,0,1.0
CLARENCE RIVER AT PADDYS FLAT,Clarence,North Coast,2020-12-15 16:28:00,2020,12,summer,224.4,1.6,0.63,0.08,0.01,40.0,40.7,86.8,7.49,3,1.0,1,1,1,0,0,1.0
HASTINGS RIVER AT KOOREE ISLAND ROAD,Hastings,Lower North Coast,2020-12-16 06:47:00,2020,12,summer,90.2,2.6,1.66,0.1,0.01,55.0,86.4,81.6,6.61,3,1.0,1,1,1,0,0,1.0
RICHMOND RIVER AT CASINO,Richmond,Far North Coast,2020-12-16 06:47:00,2020,12,summer,93.7,2.1,0.66,0.72,0.2,232.0,351.0,59.8,7.08,5,1.0,1,1,1,1,1,1.0
RICHMOND RIVER AT WIANGAREE,Richmond,Far North Coast,2020-12-16 08:17:00,2020,12,summer,153.9,1.8,1.19,0.22,0.11,88.0,50.2,84.5,7.41,4,1.0,1,1,1,1,0,0.0
OXLEY RIVER AT UPSTREAM EUNGELLA (MCKENZIES BRIDGE),Tweed,Far North Coast,2020-12-16 10:42:00,2020,12,summer,94.3,0.6,0.26,0.1,0.03,26.0,29.3,92.9,7.3,0,0.0,0,0,0,0,0,1.0
CLARENCE RIVER AT LILYDALE BRIDGE,Clarence,North Coast,2020-12-16 14:59:00,2020,12,summer,64.2,1.3,0.63,0.16,0.01,127.0,189.0,85.4,7.62,4,1.0,1,1,1,1,0,0.0
NYMBOIDA RIVER AT NYMBOIDA,Clarence,North Coast,2020-12-17 08:11:00,2020,12,summer,41.0,0.8,0.47,0.05,0.01,13.0,11.7,92.4,6.84,0,0.0,0,0,0,0,0,0.0
HUNTER RIVER AT LUSKINTYRE,Hunter,Hunter,2020-12-21 08:08:00,2020,12,summer,81.1,0.6,0.01,0.1,0.01,34.0,25.2,80.7,6.85,1,0.0,0,1,0,0,0,1.0
HUNTER RIVER AT SINGLETON,Hunter,Hunter,2020-12-21 09:10:00,2020,12,summer,828.0,0.6,0.01,0.1,0.01,51.0,35.2,89.6,8.16,2,1.0,1,1,0,0,0,0.0
WOLLOMBI BROOK AT WARKWRTH,Hunter,Hunter,2020-12-21 09:42:00,2020,12,summer,567.0,0.6,0.01,0.01,0.01,6.0,5.26,60.2,7.27,1,0.0,0,0,0,0,1,1.0
HUNTER RIVER AT MOSES CROSSING,Hunter,Hunter,2020-12-21 10:00:00,2020,12,summer,452.2,1.5,0.23,0.31,0.01,184.0,291.0,81.5,7.87,4,1.0,1,1,1,1,0,1.0
GOULBURN RIVER AT SANDY HOLLOW,Hunter,Hunter,2020-12-21 10:47:00,2020,12,summer,419.1,1.1,0.16,0.18,0.01,127.0,144.0,88.1,7.95,4,1.0,1,1,1,1,0,0.0
HUNTER RIVER AT MUSWELLBROOK,Hunter,Hunter,2020-12-21 11:52:00,2020,12,summer,474.5,0.8,0.34,0.08,0.01,26.0,20.6,71.4,7.78,1,0.0,0,0,0,0,1,0.0
HUNTER RIVER AT MOONAN FLAT,Hunter,Hunter,2020-12-21 13:44:00,2020,12,summer,139.5,0.5,0.08,0.07,0.01,20.0,15.3,91.1,7.85,0,0.0,0,0,0,0,0,0.0
BARNARD RIVER AT MACKAY,Manning,Lower North Coast,2020-12-21 15:51:00,2020,12,summer,217.5,0.4,0.14,0.04,0.01,5.0,2.1,92.3,7.81,0,0.0,0,0,0,0,0,1.0
MANNING RIVER AT KILLAWARRA,Manning,Lower North Coast,2020-12-22 07:50:00,2020,12,summer,156.3,2.1,0.87,0.09,0.01,22.0,41.4,86.0,7.37,2,1.0,1,0,1,0,0,1.0
WALLAMBA RIVER AT DARGAVILLE ROAD CROSSING,Karuah,Lower North Coast,2020-12-22 08:31:00,2020,12,summer,158.2,2.6,0.21,0.34,0.01,176.0,165.0,74.0,7.18,4,1.0,1,1,1,1,0,1.0
KARUAH RIVER AT BOORAL,Karuah,Lower North Coast,2020-12-22 09:55:00,2020,12,summer,137.0,1.9,0.09,0.17,0.01,112.0,90.3,85.4,7.17,4,1.0,1,1,1,1,0,0.0
TOWAMBA RIVER AT TOWAMBA VILLAGE,Towamba,South coast,2021-01-05 07:40:00,2021,1,summer,185.2,0.2,0.01,0.01,0.01,5.0,3.08,85.0,7.47,0,0.0,0,0,0,0,0,0.0
LITTLE PLAINS RIVER AT WELLESLEY (ROWES),Snowy,South Coast,2021-01-05 09:10:00,2021,1,summer,59.5,0.3,0.01,0.04,0.01,7.0,3.8,80.7,7.04,0,0.0,0,0,0,0,0,0.0
CLYDE RIVER AT BROOMAN,Clyde,South Coast,2021-01-06 10:12:00,2021,1,summer,88.0,0.4,0.19,0.01,0.01,5.0,1.99,91.0,6.51,0,0.0,0,0,0,0,0,0.0
DEUA RIVER AT RIVERVIEW,Moruya,South Coast,2021-01-06 13:16:00,2021,1,summer,118.1,0.5,0.29,0.01,0.01,5.0,11.62,91.7,7.17,0,0.0,0,0,0,0,0,1.0
TUROSS RIVER AT NERRIGUNDAH MOUNTAIN RD BRIDGE,Tuross,South coast,2021-01-06 14:30:00,2021,1,summer,107.7,2.6,1.24,0.16,0.01,190.0,138.69,89.4,6.7,4,1.0,1,1,1,1,0,0.0
BEMBOKE RIVER AT POLACKS FLAT ROAD,Bega,South coast,2021-01-07 08:16:00,2021,1,summer,134.1,0.3,0.06,0.02,0.01,5.0,1.24,102.2,7.97,0,0.0,0,0,0,0,0,0.0
BROGO RIVER AT ANGLEDALE,Bega,South Coast,2021-01-07 09:16:00,2021,1,summer,105.7,0.4,0.08,0.03,0.01,5.0,7.14,87.5,7.2,0,0.0,0,0,0,0,0,0.0
BELLINGER RIVER AT BELLINGEN,Bellinger,North Coast,2021-01-13 06:52:00,2021,1,summer,62.9,0.2,0.08,0.01,0.01,6.0,2.83,87.2,6.77,0,0.0,0,0,0,0,0,0.0
MACLEAY RIVER AT TURNERS FLAT,Macleay,North Coast,2021-01-13 09:07:00,2021,1,summer,127.4,0.5,0.22,0.03,0.03,11.0,10.3,90.0,7.25,0,0.0,0,0,0,0,0,0.0
HASTINGS RIVER AT KOOREE ISLAND ROAD,Hastings,Lower North Coast,2021-01-13 10:42:00,2021,1,summer,110.1,0.6,0.41,0.03,0.01,5.0,4.74,89.8,6.89,0,0.0,0,0,0,0,0,0.0
CLARENCE RIVER AT PADDYS FLAT,Clarence,North Coast,2021-01-13 13:00:00,2021,1,summer,132.9,1.0,0.3,0.07,0.03,10.0,17.3,77.0,7.62,1,0.0,0,0,1,0,0,1.0
RICHMOND RIVER AT CASINO,Richmond,Far North Coast,2021-01-13 15:38:00,2021,1,summer,200.5,0.7,0.27,0.17,0.09,26.0,39.2,96.3,7.48,2,1.0,1,0,0,1,0,0.0
RICHMOND RIVER AT WIANGAREE,Richmond,Far North Coast,2021-01-14 09:54:00,2021,1,summer,217.4,0.4,0.2,0.09,0.07,17.0,13.2,93.1,7.64,0,0.0,0,0,0,0,0,0.0
OXLEY RIVER AT UPSTREAM EUNGELLA (MCKENZIES BRIDGE),Tweed,Far North Coast,2021-01-14 11:42:00,2021,1,summer,133.3,0.1,0.01,0.04,0.02,5.0,6.45,99.7,7.49,0,0.0,0,0,0,0,0,0.0
CLARENCE RIVER AT LILYDALE BRIDGE,Clarence,North Coast,2021-01-15 08:19:00,2021,1,summer,102.2,0.5,0.17,0.03,0.01,6.0,14.0,96.0,7.33,0,0.0,0,0,0,0,0,0.0
NYMBOIDA RIVER AT NYMBOIDA,Clarence,North Coast,2021-01-15 10:11:00,2021,1,summer,47.7,0.1,0.08,0.01,0.01,5.0,2.67,96.4,7.22,0,0.0,0,0,0,0,0,1.0
HUNTER RIVER AT LUSKINTYRE,Hunter,Hunter,2021-01-21 07:40:00,2021,1,summer,589.0,0.7,0.01,0.19,0.04,57.0,54.9,86.9,7.21,3,1.0,1,1,0,1,0,1.0
HUNTER RIVER AT SINGLETON,Hunter,Hunter,2021-01-21 08:34:00,2021,1,summer,590.0,0.8,0.06,0.16,0.03,49.0,46.5,82.7,7.33,3,1.0,1,1,0,1,0,0.0
WOLLOMBI BROOK AT WARKWRTH,Hunter,Hunter,2021-01-21 09:03:00,2021,1,summer,420.7,0.6,0.05,0.04,0.01,8.0,7.77,57.8,6.55,1,0.0,0,0,0,0,1,1.0
HUNTER RIVER AT MOSES CROSSING,Hunter,Hunter,2021-01-21 09:21:00,2021,1,summer,690.0,0.7,0.06,0.18,0.05,56.0,57.4,85.1,7.46,3,1.0,1,1,0,1,0,1.0
GOULBURN RIVER AT SANDY HOLLOW,Hunter,Hunter,2021-01-21 10:15:00,2021,1,summer,649.0,0.4,0.01,0.14,0.06,35.0,27.8,95.8,8.06,2,1.0,0,1,0,1,0,0.0
HUNTER RIVER AT MUSWELLBROOK,Hunter,Hunter,2021-01-21 11:08:00,2021,1,summer,607.0,0.7,0.29,0.11,0.05,21.0,16.8,82.0,7.55,0,0.0,0,0,0,0,0,0.0
HUNTER RIVER AT MOONAN FLAT,Hunter,Hunter,2021-01-21 12:53:00,2021,1,summer,168.9,0.2,0.01,0.11,0.03,8.0,3.9,104.4,7.48,0,0.0,0,0,0,0,0,0.0
BARNARD RIVER AT MACKAY,Manning,Lower North Coast,2021-01-21 14:49:00,2021,1,summer,204.0,0.4,0.17,0.03,0.01,8.0,3.5,110.9,7.7,0,0.0,0,0,0,0,0,0.0
MANNING RIVER AT KILLAWARRA,Manning,Lower North Coast,2021-01-22 07:57:00,2021,1,summer,165.2,0.5,0.18,0.05,0.01,9.0,3.7,93.0,6.43,0,0.0,0,0,0,0,0,0.0
WALLAMBA RIVER AT DARGAVILLE ROAD CROSSING,Karuah,Lower North Coast,2021-01-22 08:41:00,2021,1,summer,489.3,0.7,0.14,0.09,0.05,6.0,3.9,61.8,6.7,1,0.0,0,0,0,0,1,0.0
KARUAH RIVER AT BOORAL,Karuah,Lower North Coast,2021-01-22 10:07:00,2021,1,summer,204.4,0.4,0.08,0.07,0.02,7.0,3.3,83.6,6.31,0,0.0,0,0,0,0,0,0.0
TOWAMBA RIVER AT TOWAMBA VILLAGE,Towamba,South coast,2021-02-02 08:45:00,2021,2,summer,153.5,0.3,0.08,0.01,0.01,5.0,1.65,91.4,7.5,0,0.0,0,0,0,0,0,0.0
LITTLE PLAINS RIVER AT WELLESLEY (ROWES),Snowy,South Coast,2021-02-02 12:56:00,2021,2,summer,71.1,0.4,0.01,0.02,0.01,5.0,3.72,86.8,7.15,0,0.0,0,0,0,0,0,0.0
BELLINGER RIVER AT BELLINGEN,Bellinger,North Coast,2021-02-03 07:42:00,2021,2,summer,70.0,0.1,0.04,0.02,0.01,5.0,1.99,85.7,7.02,0,0.0,0,0,0,0,0,0.0
MACLEAY RIVER AT TURNERS FLAT,Macleay,North Coast,2021-02-03 13:37:00,2021,2,summer,145.1,0.2,0.04,0.06,0.02,6.0,18.3,93.3,7.44,0,0.0,0,0,0,0,0,0.0
CLYDE RIVER AT BROOMAN,Clyde,South Coast,2021-02-03 13:39:00,2021,2,summer,88.8,0.8,0.45,0.02,0.01,5.0,3.32,90.6,6.2,0,0.0,0,0,0,0,0,0.0
HASTINGS RIVER AT KOOREE ISLAND ROAD,Hastings,Lower North Coast,2021-02-03 14:58:00,2021,2,summer,125.5,0.1,0.08,0.02,0.01,5.0,2.75,97.1,7.32,0,0.0,0,0,0,0,0,0.0
DEUA RIVER AT RIVERVIEW,Moruya,South Coast,2021-02-03 15:39:00,2021,2,summer,122.0,0.6,0.4,0.01,0.01,5.0,3.94,93.9,7.25,0,0.0,0,0,0,0,0,1.0
TUROSS RIVER AT NERRIGUNDAH MOUNTAIN RD BRIDGE,Tuross,South coast,2021-02-03 16:36:00,2021,2,summer,90.2,1.5,0.93,0.05,0.01,106.0,119.16,92.8,7.18,3,1.0,1,1,1,0,0,0.0
BEMBOKE RIVER AT POLACKS FLAT ROAD,Bega,South coast,2021-02-04 08:51:00,2021,2,summer,120.0,0.4,0.22,0.02,0.01,5.0,1.8,100.6,7.85,0,0.0,0,0,0,0,0,0.0
BROGO RIVER AT ANGLEDALE,Bega,South Coast,2021-02-04 10:39:00,2021,2,summer,93.3,0.3,0.1,0.03,0.01,5.0,2.44,88.5,7.23,0,0.0,0,0,0,0,0,0.0
CLARENCE RIVER AT PADDYS FLAT,Clarence,North Coast,2021-02-16 14:28:00,2021,2,summer,,0.3,0.01,0.01,0.01,5.0,2.33,111.1,8.53,0,0.0,0,0,0,0,0,0.0
RICHMOND RIVER AT CASINO,Richmond,Far North Coast,2021-02-16 16:29:00,2021,2,summer,279.6,0.3,0.01,0.08,0.06,13.0,11.4,95.4,7.88,0,0.0,0,0,0,0,0,1.0
RICHMOND RIVER AT WIANGAREE,Richmond,Far North Coast,2021-02-17 08:24:00,2021,2,summer,148.1,0.4,0.15,0.14,0.06,76.0,54.1,86.5,7.65,3,1.0,1,1,0,1,0,0.0
OXLEY RIVER AT UPSTREAM EUNGELLA (MCKENZIES BRIDGE),Tweed,Far North Coast,2021-02-17 10:34:00,2021,2,summer,137.2,0.1,0.02,0.03,0.02,5.0,9.69,92.7,7.68,0,0.0,0,0,0,0,0,0.0
CLARENCE RIVER AT LILYDALE BRIDGE,Clarence,North Coast,2021-02-17 14:05:00,2021,2,summer,103.9,0.1,0.03,0.01,0.01,5.0,4.78,105.1,8.01,0,0.0,0,0,0,0,0,0.0
NYMBOIDA RIVER AT NYMBOIDA,Clarence,North Coast,2021-02-18 07:26:00,2021,2,summer,45.6,0.2,0.09,0.01,0.01,5.0,9.99,90.9,7.69,0,0.0,0,0,0,0,0,1.0
HUNTER RIVER AT LUSKINTYRE,Hunter,Hunter,2021-02-18 07:51:00,2021,2,summer,656.0,0.5,0.01,0.1,0.02,51.0,39.3,87.1,7.5,2,1.0,1,1,0,0,0,0.0
HUNTER RIVER AT SINGLETON,Hunter,Hunter,2021-02-18 08:46:00,2021,2,summer,744.0,0.5,0.01,0.08,0.02,33.0,29.1,88.6,7.92,1,0.0,0,1,0,0,0,0.0
WOLLOMBI BROOK AT WARKWRTH,Hunter,Hunter,2021-02-18 09:16:00,2021,2,summer,462.0,0.5,0.04,0.01,0.01,6.0,8.4,65.9,6.59,1,0.0,0,0,0,0,1,1.0
HUNTER RIVER AT MOSES CROSSING,Hunter,Hunter,2021-02-18 09:34:00,2021,2,summer,816.0,0.5,0.04,0.12,0.05,50.0,44.4,88.1,7.76,2,1.0,1,1,0,0,0,0.0
GOULBURN RIVER AT SANDY HOLLOW,Hunter,Hunter,2021-02-18 10:22:00,2021,2,summer,788.0,0.4,0.01,0.12,0.07,34.0,28.6,96.5,8.11,1,0.0,0,1,0,0,0,1.0
HUNTER RIVER AT MUSWELLBROOK,Hunter,Hunter,2021-02-18 11:15:00,2021,2,summer,334.0,0.5,0.09,0.1,0.05,41.0,34.8,79.6,7.33,2,1.0,1,1,0,0,0,0.0
HUNTER RIVER AT MOONAN FLAT,Hunter,Hunter,2021-02-18 12:58:00,2021,2,summer,125.1,0.2,0.07,0.03,0.03,7.0,8.84,96.9,7.39,0,0.0,0,0,0,0,0,0.0
BARNARD RIVER AT MACKAY,Manning,Lower North Coast,2021-02-18 15:07:00,2021,2,summer,182.3,0.6,0.42,0.01,0.02,9.0,5.46,98.0,7.88,0,0.0,0,0,0,0,0,0.0
MANNING RIVER AT KILLAWARRA,Manning,Lower North Coast,2021-02-19 07:54:00,2021,2,summer,159.2,0.6,0.18,0.04,0.02,21.0,29.4,92.6,6.18,0,0.0,0,0,0,0,0,1.0
WALLAMBA RIVER AT DARGAVILLE ROAD CROSSING,Karuah,Lower North Coast,2021-02-19 08:37:00,2021,2,summer,207.0,1.2,0.06,0.2,0.07,96.0,94.4,89.0,6.33,4,1.0,1,1,1,1,0,1.0
KARUAH RIVER AT BOORAL,Karuah,Lower North Coast,2021-02-19 10:10:00,2021,2,summer,137.8,1.2,0.06,0.28,0.14,109.0,117.0,92.1,6.39,4,1.0,1,1,1,1,0,0.0
BEMBOKE RIVER AT POLACKS FLAT ROAD,Bega,South coast,2021-03-03 07:37:00,2021,3,autumn,109.9,0.4,0.12,0.03,0.01,6.0,2.34,95.9,7.73,0,0.0,0,0,0,0,0,0.0
TOWAMBA RIVER AT TOWAMBA VILLAGE,Towamba,South coast,2021-03-03 09:11:00,2021,3,autumn,172.8,0.2,0.01,0.01,0.01,5.0,0.52,84.9,7.58,0,0.0,0,0,0,0,0,0.0
LITTLE PLAINS RIVER AT WELLESLEY (ROWES),Snowy,South Coast,2021-03-03 13:44:00,2021,3,autumn,67.0,0.3,0.01,0.02,0.01,6.0,3.24,91.8,7.51,0,0.0,0,0,0,0,0,0.0
CLYDE RIVER AT BROOMAN,Clyde,South Coast,2021-03-04 12:07:00,2021,3,autumn,103.9,0.3,0.12,0.01,0.01,5.0,0.53,90.8,6.81,0,0.0,0,0,0,0,0,0.0
DEUA RIVER AT RIVERVIEW,Moruya,South Coast,2021-03-04 15:24:00,2021,3,autumn,128.8,0.1,0.02,0.01,0.01,5.0,0.39,94.4,7.46,0,0.0,0,0,0,0,0,0.0
TUROSS RIVER AT NERRIGUNDAH MOUNTAIN RD BRIDGE,Tuross,South coast,2021-03-05 05:50:00,2021,3,autumn,94.9,0.3,0.1,0.01,0.01,5.0,1.79,86.9,7.37,0,0.0,0,0,0,0,0,0.0
BROGO RIVER AT ANGLEDALE,Bega,South Coast,2021-03-05 11:10:00,2021,3,autumn,98.8,0.2,0.05,0.04,0.01,5.0,0.37,92.9,7.46,0,0.0,0,0,0,0,0,0.0
HASTINGS RIVER AT KOOREE ISLAND ROAD,Hastings,Lower North Coast,2021-03-08 09:06:00,2021,3,autumn,103.2,0.4,0.19,0.01,0.01,5.0,5.01,94.4,7.25,0,0.0,0,0,0,0,0,0.0
MACLEAY RIVER AT TURNERS FLAT,Macleay,North Coast,2021-03-08 10:54:00,2021,3,autumn,120.4,0.3,0.14,0.04,0.02,5.0,6.06,94.7,7.44,0,0.0,0,0,0,0,0,0.0
BELLINGER RIVER AT BELLINGEN,Bellinger,North Coast,2021-03-08 13:54:00,2021,3,autumn,67.0,0.2,0.09,0.06,0.01,5.0,3.31,98.2,6.91,0,0.0,0,0,0,0,0,1.0
CLARENCE RIVER AT PADDYS FLAT,Clarence,North Coast,2021-03-16 15:58:00,2021,3,autumn,168.7,0.9,0.14,0.13,0.05,57.0,91.1,89.9,7.46,4,1.0,1,1,1,1,0,0.0
OXLEY RIVER AT UPSTREAM EUNGELLA (MCKENZIES BRIDGE),Tweed,Far North Coast,2021-03-17 08:28:00,2021,3,autumn,116.0,0.3,0.06,0.05,0.03,13.0,25.0,96.5,7.36,0,0.0,0,0,0,0,0,1.0
RICHMOND RIVER AT WIANGAREE,Richmond,Far North Coast,2021-03-17 10:25:00,2021,3,autumn,176.8,0.6,0.21,0.18,0.11,34.0,41.9,92.6,7.6,3,1.0,1,1,0,1,0,1.0
RICHMOND RIVER AT CASINO,Richmond,Far North Coast,2021-03-17 11:26:00,2021,3,autumn,153.6,0.9,0.14,0.41,0.16,130.0,151.0,92.4,7.4,4,1.0,1,1,1,1,0,1.0
CLARENCE RIVER AT LILYDALE BRIDGE,Clarence,North Coast,2021-03-17 14:40:00,2021,3,autumn,88.6,0.6,0.18,0.05,0.01,36.0,98.6,100.9,7.3,2,1.0,1,1,0,0,0,0.0
NYMBOIDA RIVER AT NYMBOIDA,Clarence,North Coast,2021-03-18 08:44:00,2021,3,autumn,52.4,0.3,0.19,0.02,0.01,8.0,9.99,94.0,7.38,0,0.0,0,0,0,0,0,1.0
HUNTER RIVER AT LUSKINTYRE,Hunter,Hunter,2021-03-29 08:19:00,2021,3,autumn,203.7,1.2,0.28,0.22,0.08,39.0,48.0,65.5,7.18,5,1.0,1,1,1,1,1,1.0
HUNTER RIVER AT SINGLETON,Hunter,Hunter,2021-03-29 09:07:00,2021,3,autumn,358.1,1.2,0.37,0.16,0.04,42.0,47.3,80.4,7.43,4,1.0,1,1,1,1,0,0.0
